id,Class_1,Class_2,Class_3,Class_4
100266,0.8076923076923077,0.0,0.0,0.19230769230769232
100267,0.9130434782608696,0.08695652173913042,0.0,0.0
100268,0.9090909090909092,0.0,0.0,0.09090909090909093
100269,1.0,0.0,0.0,0.0
100270,1.0,0.0,0.0,0.0
100271,1.0,0.0,0.0,0.0
100272,1.0,0.0,0.0,0.0
100273,0.9545454545454546,0.0,0.0,0.045454545454545456
100274,0.9523809523809524,0.0,0.0,0.047619047619047616
100275,0.8,0.0,0.0,0.2
100276,1.0,0.0,0.0,0.0
100277,0.7142857142857143,0.0,0.0,0.2857142857142857
100278,1.0,0.0,0.0,0.0
100279,0.0,0.9545454545454546,0.0,0.045454545454545456
100280,1.0,0.0,0.0,0.0
100281,0.8076923076923077,0.0,0.0,0.19230769230769232
100282,1.0,0.0,0.0,0.0
100283,1.0,0.0,0.0,0.0
100284,1.0,0.0,0.0,0.0
100285,0.9545454545454546,0.0,0.0,0.045454545454545456
100286,0.8076923076923077,0.0,0.0,0.19230769230769232
100287,1.0,0.0,0.0,0.0
100288,1.0,0.0,0.0,0.0
100289,1.0,0.0,0.0,0.0
100290,0.9523809523809524,0.0,0.0,0.047619047619047616
100291,0.875,0.04166666666666666,0.0,0.08333333333333333
100292,1.0,0.0,0.0,0.0
100293,0.7777777777777778,0.0,0.0,0.2222222222222222
100294,0.9545454545454546,0.0,0.0,0.045454545454545456
100295,0.9375,0.0,0.0,0.0625
100296,1.0,0.0,0.0,0.0
100297,0.9523809523809524,0.0,0.047619047619047616,0.0
100298,1.0,0.0,0.0,0.0
100299,1.0,0.0,0.0,0.0
100300,0.6511627909394455,0.0,0.0,0.34883720906055443
100301,1.0,0.0,0.0,0.0
100302,0.9523809523809524,0.0,0.0,0.047619047619047616
100303,0.9545454545454546,0.0,0.0,0.045454545454545456
100304,1.0,0.0,0.0,0.0
100305,0.9545454545454546,0.0,0.0,0.045454545454545456
100306,1.0,0.0,0.0,0.0
100307,0.8333333333333334,0.0,0.04166666666666666,0.125
100308,1.0,0.0,0.0,0.0
100309,0.9545454545454546,0.045454545454545456,0.0,0.0
100310,1.0,0.0,0.0,0.0
100311,0.875,0.0,0.0,0.125
100312,1.0,0.0,0.0,0.0
100313,0.8076923076923077,0.0,0.0,0.19230769230769232
100314,0.9473684210526316,0.0,0.0,0.05263157894736842
100315,0.5789473684210527,0.0,0.0,0.42105263157894735
100316,0.9047619047619048,0.0,0.0,0.09523809523809523
100317,1.0,0.0,0.0,0.0
100318,1.0,0.0,0.0,0.0
100319,1.0,0.0,0.0,0.0
100320,0.9545454545454546,0.045454545454545456,0.0,0.0
100321,1.0,0.0,0.0,0.0
100322,0.9130434782608696,0.08695652173913042,0.0,0.0
100323,0.9047619047619048,0.0,0.0,0.09523809523809523
100324,0.8333333333333334,0.0,0.04166666666666666,0.125
100325,0.7692307692307693,0.0,0.038461538461538464,0.19230769230769232
100326,0.5517241379310345,0.03448275862068965,0.0,0.4137931034482759
100327,0.9545454545454546,0.0,0.0,0.045454545454545456
100328,0.7083333333333334,0.0,0.0,0.2916666666666667
100329,0.95,0.05,0.0,0.0
100330,1.0,0.0,0.0,0.0
100331,1.0,0.0,0.0,0.0
100332,0.9130434782608696,0.08695652173913042,0.0,0.0
100333,0.9545454545454546,0.0,0.0,0.045454545454545456
100334,1.0,0.0,0.0,0.0
100335,0.9545454545454546,0.0,0.0,0.045454545454545456
100336,1.0,0.0,0.0,0.0
100337,0.9545454545454546,0.0,0.0,0.045454545454545456
100338,1.0,0.0,0.0,0.0
100339,1.0,0.0,0.0,0.0
100340,0.9545454545454546,0.0,0.0,0.045454545454545456
100341,0.9545454545454546,0.0,0.0,0.045454545454545456
100342,0.76,0.0,0.0,0.24
100343,0.4117647058823529,0.0,0.4117647058823529,0.17647058823529413
100344,0.9130434782608696,0.0,0.0,0.08695652173913042
100345,1.0,0.0,0.0,0.0
100346,1.0,0.0,0.0,0.0
100347,0.8076923076923077,0.0,0.0,0.19230769230769232
100348,0.9523809523809524,0.0,0.0,0.047619047619047616
100349,0.9523809523809524,0.0,0.0,0.047619047619047616
100350,1.0,0.0,0.0,0.0
100351,0.7777777777777778,0.037037037037037035,0.0,0.1851851851851852
100352,1.0,0.0,0.0,0.0
100353,0.9464285714855912,0.0,0.0,0.053571428514408825
100354,1.0,0.0,0.0,0.0
100355,0.9545454545454546,0.0,0.0,0.045454545454545456
100356,0.9130434782608696,0.08695652173913042,0.0,0.0
100357,1.0,0.0,0.0,0.0
100358,0.8,0.04,0.0,0.16
100359,0.9047619047619048,0.0,0.0,0.09523809523809523
100360,0.95,0.0,0.0,0.05
100361,0.9545454545454546,0.045454545454545456,0.0,0.0
100362,1.0,0.0,0.0,0.0
100363,0.9130434782608696,0.08695652173913042,0.0,0.0
100364,0.9130434782608696,0.0,0.0,0.08695652173913042
100365,1.0,0.0,0.0,0.0
100366,0.9473684210526316,0.0,0.0,0.05263157894736842
100367,1.0,0.0,0.0,0.0
100368,1.0,0.0,0.0,0.0
100369,0.9545454545454546,0.0,0.0,0.045454545454545456
100370,0.9545454545454546,0.0,0.0,0.045454545454545456
100371,0.8947368421052632,0.0,0.0,0.10526315789473684
100372,0.9545454545454546,0.045454545454545456,0.0,0.0
100373,0.95,0.0,0.0,0.05
100374,0.9545454545454546,0.0,0.0,0.045454545454545456
100375,1.0,0.0,0.0,0.0
100376,0.9523809523809524,0.0,0.0,0.047619047619047616
100377,1.0,0.0,0.0,0.0
100378,0.5517241379310345,0.0,0.0,0.4482758620689655
100379,0.625,0.0,0.04166666666666666,0.3333333333333333
100380,0.8,0.0,0.0,0.2
100381,0.8695652173913043,0.0,0.0,0.13043478260869565
100382,0.9047619047619048,0.0,0.0,0.09523809523809523
100383,0.7777777777777778,0.0,0.037037037037037035,0.1851851851851852
100384,0.9130434782608696,0.0,0.0,0.08695652173913042
100385,0.9523809523809524,0.0,0.0,0.047619047619047616
100386,1.0,0.0,0.0,0.0
100387,0.9130434782608696,0.08695652173913042,0.0,0.0
100388,0.9545454545454546,0.0,0.0,0.045454545454545456
100389,0.9090909090909092,0.09090909090909093,0.0,0.0
100390,0.9130434782608696,0.08695652173913042,0.0,0.0
100391,0.9130434782608696,0.0,0.0,0.08695652173913042
100392,0.9130434782608696,0.08695652173913042,0.0,0.0
100393,1.0,0.0,0.0,0.0
100394,0.9545454545454546,0.045454545454545456,0.0,0.0
100395,0.8636363636363636,0.0,0.0,0.13636363636363635
100396,0.9545454545454546,0.045454545454545456,0.0,0.0
100397,0.9545454545454546,0.045454545454545456,0.0,0.0
100398,1.0,0.0,0.0,0.0
100399,1.0,0.0,0.0,0.0
100400,0.9545454545454546,0.045454545454545456,0.0,0.0
100401,0.9545454545454546,0.045454545454545456,0.0,0.0
100402,0.6818181818181818,0.09090909090909093,0.045454545454545456,0.18181818181818185
100403,0.8076923076923077,0.0,0.0,0.19230769230769232
100404,0.9545454545454546,0.0,0.0,0.045454545454545456
100405,1.0,0.0,0.0,0.0
100406,1.0,0.0,0.0,0.0
100407,0.9545454545454546,0.0,0.0,0.045454545454545456
100408,0.9545454545454546,0.0,0.0,0.045454545454545456
100409,1.0,0.0,0.0,0.0
100410,1.0,0.0,0.0,0.0
100411,0.9545454545454546,0.0,0.0,0.045454545454545456
100412,0.7142857142857143,0.0,0.0,0.2857142857142857
100413,0.9545454545454546,0.0,0.045454545454545456,0.0
100414,0.7894736842105263,0.0,0.05263157894736842,0.15789473684210525
100415,0.9130434782608696,0.0,0.0,0.08695652173913042
100416,0.9130434782608696,0.08695652173913042,0.0,0.0
100417,1.0,0.0,0.0,0.0
100418,0.9545454545454546,0.0,0.0,0.045454545454545456
100419,1.0,0.0,0.0,0.0
100420,0.6818181818181818,0.0,0.045454545454545456,0.2727272727272727
100421,0.9523809523809524,0.0,0.0,0.047619047619047616
100422,0.5909090909090909,0.0,0.045454545454545456,0.3636363636363637
100423,0.9130434782608696,0.08695652173913042,0.0,0.0
100424,0.7407407407407407,0.037037037037037035,0.037037037037037035,0.1851851851851852
100425,0.9545454545454546,0.0,0.0,0.045454545454545456
100426,0.875,0.08333333333333333,0.0,0.04166666666666666
100427,0.6129032258064516,0.0,0.0,0.3870967741935484
100428,0.6351351354290222,0.0,0.0,0.3648648645709778
100429,0.9523809523809524,0.0,0.0,0.047619047619047616
100430,0.7777777777777778,0.0,0.0,0.2222222222222222
100431,0.9090909090909092,0.0,0.0,0.09090909090909093
100432,1.0,0.0,0.0,0.0
100433,0.9545454545454546,0.0,0.045454545454545456,0.0
100434,0.9545454545454546,0.0,0.0,0.045454545454545456
100435,0.7333333333333333,0.0,0.0,0.26666666666666666
100436,0.7777777777777778,0.0,0.0,0.2222222222222222
100437,0.75,0.0,0.0,0.25
100438,0.9523809523809524,0.047619047619047616,0.0,0.0
100439,0.5125000003632159,0.0,0.0,0.4874999996367842
100440,1.0,0.0,0.0,0.0
100441,1.0,0.0,0.0,0.0
100442,0.8076923076923077,0.0,0.0,0.19230769230769232
100443,0.9130434782608696,0.08695652173913042,0.0,0.0
100444,0.9545454545454546,0.0,0.0,0.045454545454545456
100445,0.95,0.05,0.0,0.0
100446,0.8076923076923077,0.038461538461538464,0.0,0.15384615384615385
100447,1.0,0.0,0.0,0.0
100448,1.0,0.0,0.0,0.0
100449,0.95,0.0,0.0,0.05
100450,0.9523809523809524,0.0,0.0,0.047619047619047616
100451,0.8076923076923077,0.0,0.0,0.19230769230769232
100452,0.9130434782608696,0.08695652173913042,0.0,0.0
100453,0.9545454545454546,0.045454545454545456,0.0,0.0
100454,0.8235294117647058,0.1176470588235294,0.0,0.05882352941176471
100455,1.0,0.0,0.0,0.0
100456,1.0,0.0,0.0,0.0
100457,0.9090909090909092,0.09090909090909093,0.0,0.0
100458,0.8076923076923077,0.0,0.0,0.19230769230769232
100459,0.7826086956521741,0.0,0.0,0.21739130434782608
100460,0.8571428571428571,0.0,0.0,0.14285714285714285
100461,0.9545454545454546,0.045454545454545456,0.0,0.0
100462,0.9047619047619048,0.0,0.0,0.09523809523809523
100463,0.9523809523809524,0.0,0.0,0.047619047619047616
100464,1.0,0.0,0.0,0.0
100465,0.4363636368365327,0.2045454547671247,0.1954545445826428,0.16363636381369978
100466,0.5490196078431373,0.0,0.0,0.4509803921568628
100467,0.9545454545454546,0.0,0.0,0.045454545454545456
100468,0.9523809523809524,0.0,0.0,0.047619047619047616
100469,0.9545454545454546,0.0,0.0,0.045454545454545456
100470,1.0,0.0,0.0,0.0
100471,0.6103896106912025,0.0,0.0,0.3896103893087976
100472,0.9523809523809524,0.0,0.0,0.047619047619047616
100473,1.0,0.0,0.0,0.0
100474,0.9523809523809524,0.0,0.0,0.047619047619047616
100475,1.0,0.0,0.0,0.0
100476,1.0,0.0,0.0,0.0
100477,0.9130434782608696,0.0,0.0,0.08695652173913042
100478,0.7777777777777778,0.0,0.05555555555555555,0.16666666666666666
100479,0.7777777777777778,0.0,0.037037037037037035,0.1851851851851852
100480,0.9047619047619048,0.0,0.0,0.09523809523809523
100481,0.8636363636363636,0.0,0.0,0.13636363636363635
100482,1.0,0.0,0.0,0.0
100483,1.0,0.0,0.0,0.0
100484,0.8,0.0,0.04,0.16
100485,0.9523809523809524,0.047619047619047616,0.0,0.0
100486,0.9545454545454546,0.0,0.0,0.045454545454545456
100487,0.9545454545454546,0.0,0.0,0.045454545454545456
100488,0.875,0.0,0.0,0.125
100489,0.95,0.0,0.0,0.05
100490,0.8636363636363636,0.09090909090909093,0.0,0.045454545454545456
100491,0.9523809523809524,0.0,0.0,0.047619047619047616
100492,0.94915254242425,0.0,0.0,0.050847457575750085
100493,0.7692307692307693,0.0,0.0,0.2307692307692308
100494,0.7777777777777778,0.0,0.0,0.2222222222222222
100495,0.9523809523809524,0.0,0.0,0.047619047619047616
100496,1.0,0.0,0.0,0.0
100497,0.9545454545454546,0.045454545454545456,0.0,0.0
100498,0.9473684210526316,0.0,0.0,0.05263157894736842
100499,0.6956521739130435,0.0,0.0,0.3043478260869565
100500,0.975609756097561,0.024390243902439025,0.0,0.0
100501,1.0,0.0,0.0,0.0
100502,1.0,0.0,0.0,0.0
100503,0.9545454545454546,0.0,0.0,0.045454545454545456
100504,1.0,0.0,0.0,0.0
100505,0.9130434782608696,0.0,0.0,0.08695652173913042
100506,0.7142857142857143,0.0,0.0,0.2857142857142857
100507,0.95,0.0,0.0,0.05
100508,1.0,0.0,0.0,0.0
100509,0.8076923076923077,0.0,0.0,0.19230769230769232
100510,1.0,0.0,0.0,0.0
100511,0.9130434782608696,0.0,0.0,0.08695652173913042
100512,1.0,0.0,0.0,0.0
100513,0.9545454545454546,0.045454545454545456,0.0,0.0
100514,0.95,0.0,0.0,0.05
100515,0.95,0.0,0.0,0.05
100516,0.9523809523809524,0.0,0.047619047619047616,0.0
100517,1.0,0.0,0.0,0.0
100518,0.9545454545454546,0.0,0.0,0.045454545454545456
100519,1.0,0.0,0.0,0.0
100520,1.0,0.0,0.0,0.0
100521,0.9523809523809524,0.0,0.047619047619047616,0.0
100522,0.9523809523809524,0.0,0.047619047619047616,0.0
100523,0.8076923076923077,0.038461538461538464,0.0,0.15384615384615385
100524,1.0,0.0,0.0,0.0
100525,1.0,0.0,0.0,0.0
100526,1.0,0.0,0.0,0.0
100527,0.9545454545454546,0.0,0.0,0.045454545454545456
100528,1.0,0.0,0.0,0.0
100529,0.8076923076923077,0.038461538461538464,0.0,0.15384615384615385
100530,0.6190476190476191,0.047619047619047616,0.047619047619047616,0.2857142857142857
100531,1.0,0.0,0.0,0.0
100532,0.8076923076923077,0.0,0.0,0.19230769230769232
100533,1.0,0.0,0.0,0.0
100534,0.4929577469045362,0.0,0.0,0.5070422530954638
100535,0.9545454545454546,0.0,0.0,0.045454545454545456
100536,0.9302325581395348,0.0,0.0,0.06976744186046513
100537,0.9545454545454546,0.0,0.0,0.045454545454545456
100538,0.9545454545454546,0.0,0.0,0.045454545454545456
100539,1.0,0.0,0.0,0.0
100540,0.18604651162790695,0.09302325581395347,0.0,0.7209302325581395
100541,1.0,0.0,0.0,0.0
100542,0.5517241379310345,0.0,0.0,0.4482758620689655
100543,0.9130434782608696,0.0,0.0,0.08695652173913042
100544,1.0,0.0,0.0,0.0
100545,1.0,0.0,0.0,0.0
100546,1.0,0.0,0.0,0.0
100547,0.9130434782608696,0.08695652173913042,0.0,0.0
100548,0.9130434782608696,0.043478260869565216,0.0,0.043478260869565216
100549,1.0,0.0,0.0,0.0
